a1	reuse-48x30	exit 101	历史 48 段：跑完 2、以已知红收尾 {0: 21, 1: 1}、新发现 24；根环转过一圈的 21 段；最高 txg 28	红的种子 24 [2, 5, 6, 7, 9, 11, 12, 15, 16, 17, 18, 20]	['CheckerViolations']	内容长度 载荷容量：入口被调 40 次、发成 38 次	1s
a1	broad-96x20	exit 101	历史 96 段：跑完 74、以已知红收尾 {0: 10}、新发现 12；根环转过一圈的 13 段；最高 txg 28	红的种子 12 [7, 15, 20, 26, 46, 54, 56, 62, 66, 68, 69, 94]	['CheckerViolations']	内容长度 载荷容量：入口被调 53 次、发成 50 次	2s
a1	reuse-48x20	exit 101	历史 48 段：跑完 13、以已知红收尾 {0: 14, 1: 1}、新发现 20；根环转过一圈的 14 段；最高 txg 28	红的种子 20 [2, 5, 6, 7, 9, 11, 12, 15, 16, 17, 18, 21]	['CheckerViolations']	内容长度 载荷容量：入口被调 40 次、发成 38 次	1s
a1	broad-96x40	exit 101	历史 96 段：跑完 27、以已知红收尾 {0: 51, 1: 1}、新发现 17；根环转过一圈的 52 段；最高 txg 28	红的种子 17 [7, 15, 20, 26, 27, 38, 46, 51, 54, 56, 57, 62]	['CheckerViolations']	内容长度 载荷容量：入口被调 69 次、发成 65 次	2s
a1	reuse-48x40	exit 101	历史 48 段：跑完 1、以已知红收尾 {0: 22, 1: 1}、新发现 24；根环转过一圈的 22 段；最高 txg 28	红的种子 24 [2, 5, 6, 7, 9, 11, 12, 15, 16, 17, 18, 20]	['CheckerViolations']	内容长度 载荷容量：入口被调 40 次、发成 38 次	1s
a1	reuse-96x30	exit 101	历史 96 段：跑完 3、以已知红收尾 {0: 49, 1: 1}、新发现 43；根环转过一圈的 49 段；最高 txg 28	红的种子 43 [2, 5, 6, 7, 9, 11, 12, 15, 16, 17, 18, 20]	['CheckerViolations']	内容长度 载荷容量：入口被调 78 次、发成 76 次	2s
a1	broad-48x30	exit 101	历史 48 段：跑完 18、以已知红收尾 {0: 23}、新发现 7；根环转过一圈的 23 段；最高 txg 28	红的种子 7 [7, 15, 20, 26, 27, 38, 46]	['CheckerViolations']	内容长度 载荷容量：入口被调 34 次、发成 33 次	1s
a1row139	broad-96x30	exit 0	历史 96 段：跑完 33、以已知红收尾 {0: 45, 1: 18}、新发现 0；根环转过一圈的 46 段；最高 txg 28	红的种子 0 []	[]	内容长度 载荷容量：入口被调 67 次、发成 63 次	2s
a1row139	reuse-48x30	exit 0	历史 48 段：跑完 2、以已知红收尾 {0: 21, 1: 25}、新发现 0；根环转过一圈的 21 段；最高 txg 28	红的种子 0 []	[]	内容长度 载荷容量：入口被调 40 次、发成 38 次	1s
a1row139	broad-96x20	exit 0	历史 96 段：跑完 74、以已知红收尾 {0: 10, 1: 12}、新发现 0；根环转过一圈的 13 段；最高 txg 28	红的种子 0 []	[]	内容长度 载荷容量：入口被调 53 次、发成 50 次	2s
a1row139	reuse-48x20	exit 0	历史 48 段：跑完 13、以已知红收尾 {0: 14, 1: 21}、新发现 0；根环转过一圈的 14 段；最高 txg 28	红的种子 0 []	[]	内容长度 载荷容量：入口被调 40 次、发成 38 次	1s
a1row139	broad-96x40	exit 0	历史 96 段：跑完 27、以已知红收尾 {0: 51, 1: 18}、新发现 0；根环转过一圈的 52 段；最高 txg 28	红的种子 0 []	[]	内容长度 载荷容量：入口被调 69 次、发成 65 次	2s
a1row139	reuse-48x40	exit 0	历史 48 段：跑完 1、以已知红收尾 {0: 22, 1: 25}、新发现 0；根环转过一圈的 22 段；最高 txg 28	红的种子 0 []	[]	内容长度 载荷容量：入口被调 40 次、发成 38 次	1s
a1row139	reuse-96x30	exit 0	历史 96 段：跑完 3、以已知红收尾 {0: 49, 1: 44}、新发现 0；根环转过一圈的 49 段；最高 txg 28	红的种子 0 []	[]	内容长度 载荷容量：入口被调 78 次、发成 76 次	2s
a1row139	broad-48x30	exit 0	历史 48 段：跑完 18、以已知红收尾 {0: 23, 1: 7}、新发现 0；根环转过一圈的 23 段；最高 txg 28	红的种子 0 []	[]	内容长度 载荷容量：入口被调 34 次、发成 33 次	1s
== done ['base', 'row129', 'row130', 'row140', 'row141', 'b1', 'a1', 'a1row139']
