fault	arm	suffix	steps	final_mount	readback	violated	isolated_per_device	isolated_by_check	isolated_at_mount	free_minus_allocatable	check_reads	check_read_bytes	switches	reads_refused	check_events
F4-rot-both	N3-iso-recompute	OOFOFMM	O:ok O:ok F:ok(F=3,reclaimed=1) O:ok F:ok(F=6,reclaimed=17) M:ok M:ok	ok	same	I-2.1,I-4.8,I-7.4	[0, 0]	4	0	[0, 0]	39	753664	0	0	t1@50182:released-and-isolated
F4-rot-both	N3-iso-recompute	OOFOFOF	O:ok O:ok F:ok(F=3,reclaimed=1) O:ok F:ok(F=6,reclaimed=17) O:ok F:ok(F=7,reclaimed=8)	ok	same	-	[2, 2]	4	0	[2, 2]	37	753664	0	0	t1@50182:released-and-isolated
F4-rot-both	N3-iso-recompute	OOFOFOO	O:ok O:ok F:ok(F=3,reclaimed=1) O:ok F:ok(F=6,reclaimed=17) O:ok O:ok	ok	same	I-2.1,I-4.8,I-7.4	[2, 2]	4	0	[0, 0]	39	819200	0	0	t1@50182:released-and-isolated
F4-rot-both	N3-iso-recompute	OOFOFOM	O:ok O:ok F:ok(F=3,reclaimed=1) O:ok F:ok(F=6,reclaimed=17) O:ok M:ok	ok	same	I-2.1,I-4.8,I-7.4	[0, 0]	4	0	[0, 0]	37	753664	0	0	t1@50182:released-and-isolated
F4-rot-both	N3-iso-recompute	OOFOMFF	O:ok O:ok F:ok(F=3,reclaimed=1) O:ok M:ok F:ok(F=6,reclaimed=17) F:noop	ok	same	I-2.1,I-4.8,I-7.4	[0, 0]	4	0	[0, 0]	33	655360	0	0	t1@50182:released-and-isolated
F4-rot-both	N3-iso-recompute	OOFOMFM	O:ok O:ok F:ok(F=3,reclaimed=1) O:ok M:ok F:ok(F=6,reclaimed=17) M:ok	ok	same	I-2.1,I-4.8,I-7.4	[0, 0]	4	0	[0, 0]	39	753664	0	0	t1@50182:released-and-isolated
F4-rot-both	N3-iso-recompute	OOFOMFO	O:ok O:ok F:ok(F=3,reclaimed=1) O:ok M:ok F:ok(F=6,reclaimed=17) O:ok	ok	same	I-2.1,I-4.8,I-7.4	[0, 0]	4	0	[0, 0]	39	786432	0	0	t1@50182:released-and-isolated
F4-rot-both	N3-iso-recompute	OOFOMMF	O:ok O:ok F:ok(F=3,reclaimed=1) O:ok M:ok M:ok F:ok(F=6,reclaimed=17)	ok	same	I-2.1,I-4.8,I-7.4	[0, 0]	4	0	[0, 0]	39	753664	0	0	t1@50182:released-and-isolated
F4-rot-both	N3-iso-recompute	OOFOMMM	O:ok O:ok F:ok(F=3,reclaimed=1) O:ok M:ok M:ok M:ok	ok	same	I-2.1,I-4.8,I-7.4	[0, 0]	4	0	[0, 0]	39	753664	0	0	t1@50182:released-and-isolated
F4-rot-both	N3-iso-recompute	OOFOMMO	O:ok O:ok F:ok(F=3,reclaimed=1) O:ok M:ok M:ok O:ok	ok	same	I-2.1,I-4.8,I-7.4	[0, 0]	4	0	[0, 0]	39	786432	0	0	t1@50182:released-and-isolated
F4-rot-both	N3-iso-recompute	OOFOMOF	O:ok O:ok F:ok(F=3,reclaimed=1) O:ok M:ok O:ok F:ok(F=7,reclaimed=25)	ok	same	-	[0, 0]	4	0	[0, 0]	37	753664	0	0	t1@50182:released-and-isolated
F4-rot-both	N3-iso-recompute	OOFOMOM	O:ok O:ok F:ok(F=3,reclaimed=1) O:ok M:ok O:ok M:ok	ok	same	I-2.1,I-4.8,I-7.4	[0, 0]	4	0	[0, 0]	37	753664	0	0	t1@50182:released-and-isolated
F4-rot-both	N3-iso-recompute	OOFOMOO	O:ok O:ok F:ok(F=3,reclaimed=1) O:ok M:ok O:ok O:ok	ok	same	I-2.1,I-4.8,I-7.4	[0, 0]	4	0	[0, 0]	39	819200	0	0	t1@50182:released-and-isolated
F4-rot-both	N3-iso-recompute	OOFOOFF	O:ok O:ok F:ok(F=3,reclaimed=1) O:ok O:ok F:ok(F=7,reclaimed=25) F:noop	ok	same	-	[2, 2]	4	0	[2, 2]	33	688128	0	0	t1@50182:released-and-isolated
F4-rot-both	N3-iso-recompute	OOFOOFM	O:ok O:ok F:ok(F=3,reclaimed=1) O:ok O:ok F:ok(F=7,reclaimed=25) M:ok	ok	same	-	[0, 0]	4	0	[0, 0]	37	753664	0	0	t1@50182:released-and-isolated
F4-rot-both	N3-iso-recompute	OOFOOFO	O:ok O:ok F:ok(F=3,reclaimed=1) O:ok O:ok F:ok(F=7,reclaimed=25) O:ok	ok	same	-	[2, 2]	4	0	[2, 2]	39	819200	0	0	t1@50182:released-and-isolated
F4-rot-both	N3-iso-recompute	OOFOOMF	O:ok O:ok F:ok(F=3,reclaimed=1) O:ok O:ok M:ok F:ok(F=7,reclaimed=25)	ok	same	-	[0, 0]	4	0	[0, 0]	37	753664	0	0	t1@50182:released-and-isolated
F4-rot-both	N3-iso-recompute	OOFOOOF	O:ok O:ok F:ok(F=3,reclaimed=1) O:ok O:ok O:ok F:ok(F=8,reclaimed=33)	ok	same	-	[2, 2]	4	0	[2, 2]	41	851968	0	0	t1@50182:released-and-isolated
F4-rot-both	N3-iso-recompute	OOFOOMM	O:ok O:ok F:ok(F=3,reclaimed=1) O:ok O:ok M:ok M:ok	ok	same	I-2.1,I-4.8,I-7.4	[0, 0]	4	0	[0, 0]	37	753664	0	0	t1@50182:released-and-isolated
F4-rot-both	N3-iso-recompute	OOFOOMO	O:ok O:ok F:ok(F=3,reclaimed=1) O:ok O:ok M:ok O:ok	ok	same	I-2.1,I-4.8,I-7.4	[0, 0]	4	0	[0, 0]	39	819200	0	0	t1@50182:released-and-isolated
F4-rot-both	N3-iso-recompute	OOFOOOM	O:ok O:ok F:ok(F=3,reclaimed=1) O:ok O:ok O:ok M:ok	ok	same	I-2.1,I-4.8,I-7.4	[0, 0]	4	0	[0, 0]	41	851968	0	0	t1@50182:released-and-isolated
F4-rot-both	N3-iso-recompute	OOFOOOO	O:ok O:ok F:ok(F=3,reclaimed=1) O:ok O:ok O:ok O:ok	ok	same	I-2.1,I-4.8,I-7.4	[2, 2]	4	0	[0, 0]	41	884736	0	0	t1@50182:released-and-isolated
F4-rot-both	N3-iso-recompute	OOMFFFF	O:ok O:ok M:ok F:ok(F=3,reclaimed=1) F:noop F:noop F:noop	ok	same	I-2.1,I-4.8,I-7.4	[0, 0]	4	0	[0, 0]	23	458752	0	0	t1@50182:released-and-isolated
