fault	arm	suffix	steps	final_mount	readback	violated	isolated_per_device	isolated_by_check	isolated_at_mount	free_minus_allocatable	check_reads	check_read_bytes	switches	reads_refused	check_events
F6-map-bug-live-instance-table	N3-keep-allocated	OMFOMOO	O:ok M:ok F:noop O:ok M:ok O:ok O:ok	ok	same	-	[0, 0]	0	0	[0, 0]	35	720896	0	0	t1@50304:record-kept-allocated
F6-map-bug-live-instance-table	N3-keep-allocated	OMFOMMO	O:ok M:ok F:noop O:ok M:ok M:ok O:ok	ok	same	-	[0, 0]	0	0	[0, 0]	35	688128	0	0	t1@50304:record-kept-allocated
F6-map-bug-live-instance-table	N3-keep-allocated	OMFOMOF	O:ok M:ok F:noop O:ok M:ok O:ok F:ok(F=6,reclaimed=18)	ok	same	-	[0, 0]	0	0	[0, 0]	33	655360	0	0	t1@50304:record-kept-allocated
F6-map-bug-live-instance-table	N3-keep-allocated	OMFOMOM	O:ok M:ok F:noop O:ok M:ok O:ok M:ok	ok	same	-	[0, 0]	0	0	[0, 0]	33	655360	0	0	t1@50304:record-kept-allocated
F6-map-bug-live-instance-table	N3-keep-allocated	OMFOOFF	O:ok M:ok F:noop O:ok O:ok F:ok(F=6,reclaimed=18) F:noop	ok	same	-	[0, 0]	0	0	[0, 0]	29	589824	0	0	t1@50304:record-kept-allocated
F6-map-bug-live-instance-table	N3-keep-allocated	OMFOOFO	O:ok M:ok F:noop O:ok O:ok F:ok(F=6,reclaimed=18) O:ok	ok	same	-	[0, 0]	0	0	[0, 0]	35	720896	0	0	t1@50304:record-kept-allocated
F6-map-bug-live-instance-table	N3-keep-allocated	OMFOOFM	O:ok M:ok F:noop O:ok O:ok F:ok(F=6,reclaimed=18) M:ok	ok	same	-	[0, 0]	0	0	[0, 0]	33	655360	0	0	t1@50304:record-kept-allocated
F6-map-bug-live-instance-table	N3-keep-allocated	OMFOOMF	O:ok M:ok F:noop O:ok O:ok M:ok F:ok(F=6,reclaimed=18)	ok	same	-	[0, 0]	0	0	[0, 0]	33	655360	0	0	t1@50304:record-kept-allocated
F6-map-bug-live-instance-table	N3-keep-allocated	OMFOOMM	O:ok M:ok F:noop O:ok O:ok M:ok M:ok	ok	same	-	[0, 0]	0	0	[0, 0]	33	655360	0	0	t1@50304:record-kept-allocated
F6-map-bug-live-instance-table	N3-keep-allocated	OMFOOMO	O:ok M:ok F:noop O:ok O:ok M:ok O:ok	ok	same	-	[0, 0]	0	0	[0, 0]	35	720896	0	0	t1@50304:record-kept-allocated
F6-map-bug-live-instance-table	N3-keep-allocated	OMFOOOF	O:ok M:ok F:noop O:ok O:ok O:ok F:ok(F=7,reclaimed=25)	ok	same	I-3.1	[0, 0]	0	0	[0, 0]	37	753664	0	0	t1@50304:record-kept-allocated
F6-map-bug-live-instance-table	N3-keep-allocated	OMFOOOM	O:ok M:ok F:noop O:ok O:ok O:ok M:ok	ok	same	-	[0, 0]	0	0	[0, 0]	37	753664	0	0	t1@50304:record-kept-allocated
F6-map-bug-live-instance-table	N3-keep-allocated	OMFOOOO	O:ok M:ok F:noop O:ok O:ok O:ok O:ok	ok	same	-	[0, 0]	0	0	[0, 0]	37	786432	0	0	t1@50304:record-kept-allocated
F6-map-bug-live-instance-table	N3-keep-allocated	OMMFFFF	O:ok M:ok M:ok F:noop F:noop F:noop F:noop	ok	same	-	[0, 0]	0	0	[0, 0]	19	360448	0	0	t1@50304:record-kept-allocated
