S1ROW	268	31	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	268	32	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	268	33	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	268	34	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	268	35	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	272	18	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	272	19	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	272	20	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	272	21	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	272	22	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	272	23	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	272	24	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	272	25	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	272	26	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	272	27	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	272	28	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	272	29	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	272	30	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	272	31	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	272	32	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	272	33	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	272	34	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	272	35	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	276	18	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	276	19	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	276	20	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	276	21	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	276	22	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	276	23	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	276	24	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	276	25	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	276	26	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	276	27	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	276	28	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	276	29	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	276	30	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	276	31	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	276	32	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	276	33	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	276	34	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	276	35	control	-	-	ok#3	burned=true	target_in_ring=true
